"medicine_name","category","rxcui","source"
"loncor","RxNav Brand Name","1790084","RxNav"
"longrange","RxNav Brand Name","1305123","RxNav"
"lonhala","RxNav Brand Name","1992567","RxNav"
"lonsurf","RxNav Brand Name","1670317","RxNav"
"lopid","RxNav Brand Name","202999","RxNav"
"lopressor","RxNav Brand Name","203344","RxNav"
"lopressor hct","RxNav Brand Name","218072","RxNav"
"loprox","RxNav Brand Name","227285","RxNav"
"loqtorzi","RxNav Brand Name","2669415","RxNav"
"loradamed","RxNav Brand Name","1020123","RxNav"
"lorbrena","RxNav Brand Name","2103170","RxNav"
"loreev","RxNav Brand Name","2569566","RxNav"
"lortab","RxNav Brand Name","144254","RxNav"
"lortuss ex","RxNav Brand Name","1147705","RxNav"
"lorzone","RxNav Brand Name","1189093","RxNav"
"lotemax","RxNav Brand Name","218087","RxNav"
"lotensin","RxNav Brand Name","218088","RxNav"
"lotensin hct","RxNav Brand Name","218089","RxNav"
"lotrel","RxNav Brand Name","218090","RxNav"
"lotrimin","RxNav Brand Name","202859","RxNav"
"lotronex","RxNav Brand Name","261563","RxNav"
"lovaza","RxNav Brand Name","278346","RxNav"
"lovenox","RxNav Brand Name","225036","RxNav"
"loxicom","RxNav Brand Name","1364057","RxNav"
"lubrifresh p.m.","RxNav Brand Name","1086610","RxNav"
"lucemyra","RxNav Brand Name","2046592","RxNav"
"lucentis","RxNav Brand Name","644298","RxNav"
"luden's","RxNav Brand Name","753517","RxNav"
"luden's drops","RxNav Brand Name","1044439","RxNav"
"luden's dual relief","RxNav Brand Name","2056064","RxNav"
"ludent","RxNav Brand Name","901277","RxNav"
"lumakras","RxNav Brand Name","2550720","RxNav"
"lumicain","RxNav Brand Name","486103","RxNav"
"lumify","RxNav Brand Name","1999017","RxNav"
"lumigan","RxNav Brand Name","284771","RxNav"
"lumizyme","RxNav Brand Name","993069","RxNav"
"lumoxiti","RxNav Brand Name","2099310","RxNav"
"lumryz","RxNav Brand Name","2636823","RxNav"
"lunesta","RxNav Brand Name","540404","RxNav"
"lunsumio","RxNav Brand Name","2625131","RxNav"
"lupkynis","RxNav Brand Name","2475401","RxNav"
"lupron","RxNav Brand Name","203852","RxNav"
"lurbipr","RxNav Brand Name","2712487","RxNav"
"lurbiro","RxNav Brand Name","2720350","RxNav"
"lustra","RxNav Brand Name","218118","RxNav"
"lutalyse","RxNav Brand Name","1312472","RxNav"
"lutathera","RxNav Brand Name","1999683","RxNav"
"lutrate","RxNav Brand Name","2709443","RxNav"
"luxiq","RxNav Brand Name","261566","RxNav"
"luxturna","RxNav Brand Name","1995543","RxNav"
"luzu","RxNav Brand Name","1482685","RxNav"
"lybalvi","RxNav Brand Name","2570393","RxNav"
"lydexa","RxNav Brand Name","2474485","RxNav"
"lyfgenia","RxNav Brand Name","2672693","RxNav"
"lyllana","RxNav Brand Name","2399887","RxNav"
"lymphir","RxNav Brand Name","2700751","RxNav"
"lynkuet","RxNav Brand Name","2725517","RxNav"
"lynozyfic","RxNav Brand Name","2719485","RxNav"
"lynparza","RxNav Brand Name","1597588","RxNav"
"lypsyl","RxNav Brand Name","1421012","RxNav"
"lyrica","RxNav Brand Name","593441","RxNav"
"lysine plus","RxNav Brand Name","1812681","RxNav"
"lysodren","RxNav Brand Name","204257","RxNav"
"lysteda","RxNav Brand Name","883827","RxNav"
"lytgobi","RxNav Brand Name","2628196","RxNav"
"lyumjev","RxNav Brand Name","2380232","RxNav"
"lyvispah","RxNav Brand Name","2586590","RxNav"
"m-clear wc","RxNav Brand Name","795452","RxNav"
"m-end max d","RxNav Brand Name","1190581","RxNav"
"m-end pe","RxNav Brand Name","830707","RxNav"
"m-m-r ii","RxNav Brand Name","218128","RxNav"
"maalox max","RxNav Brand Name","405186","RxNav"
"maalox max quick dissolve","RxNav Brand Name","405187","RxNav"
"maalox plus","RxNav Brand Name","152000","RxNav"
"macerrx","RxNav Brand Name","1425862","RxNav"
"macrobid","RxNav Brand Name","152001","RxNav"
"macrodantin","RxNav Brand Name","203054","RxNav"
"macrosyn","RxNav Brand Name","2479131","RxNav"
"macuvite with lutein","RxNav Brand Name","1090833","RxNav"
"mag 64","RxNav Brand Name","218160","RxNav"
"mag-g","RxNav Brand Name","218163","RxNav"
"mag-ox 400","RxNav Brand Name","93204","RxNav"
"mag-tab","RxNav Brand Name","218164","RxNav"
"maginex","RxNav Brand Name","672656","RxNav"
"magmilax","RxNav Brand Name","890855","RxNav"
"magnebind","RxNav Brand Name","406156","RxNav"
"magnebind 400 rx","RxNav Brand Name","655935","RxNav"
"magonate","RxNav Brand Name","218181","RxNav"
"magonate reformulated may 2022","RxNav Brand Name","2600783","RxNav"
"magtrate","RxNav Brand Name","218184","RxNav"
"makena","RxNav Brand Name","1087965","RxNav"
"mal-a-ket","RxNav Brand Name","1439949","RxNav"
"mal-a-ket wipes","RxNav Brand Name","2532522","RxNav"
"malacetic","RxNav Brand Name","2003646","RxNav"
"malarone","RxNav Brand Name","153767","RxNav"
"malaseb","RxNav Brand Name","1116108","RxNav"
"mane 'n tail mineral ice","RxNav Brand Name","1098409","RxNav"
"mane 'n tail pro-tect","RxNav Brand Name","1114979","RxNav"
"manzatin-e","RxNav Brand Name","1039182","RxNav"
"mapap","RxNav Brand Name","218205","RxNav"
"mar-cof bp","RxNav Brand Name","877459","RxNav"
"mar-cof cg","RxNav Brand Name","831953","RxNav"
"maracyn","RxNav Brand Name","890954","RxNav"
"marboquin","RxNav Brand Name","2359237","RxNav"
"marcaine","RxNav Brand Name","1012397","RxNav"
"marcaine with epinephrine","RxNav Brand Name","1372694","RxNav"
"margenza","RxNav Brand Name","2474029","RxNav"
"marinol","RxNav Brand Name","224925","RxNav"
"marplan","RxNav Brand Name","152005","RxNav"
"marqibo","RxNav Brand Name","1304996","RxNav"
"marquis","RxNav Brand Name","892105","RxNav"
"marten-tab","RxNav Brand Name","218227","RxNav"
"matrix","RxNav Brand Name","1667643","RxNav"
"matulane","RxNav Brand Name","203801","RxNav"
"matzim","RxNav Brand Name","1091620","RxNav"
"mavenclad","RxNav Brand Name","2122636","RxNav"
"mavyret","RxNav Brand Name","1940704","RxNav"
"maxalt","RxNav Brand Name","218248","RxNav"
"maxiclens","RxNav Brand Name","2630834","RxNav"
"maxidex","RxNav Brand Name","203705","RxNav"
"maximum d3","RxNav Brand Name","967916","RxNav"
"maxiphen cdx","RxNav Brand Name","798939","RxNav"
"maxitrol","RxNav Brand Name","134920","RxNav"
"maxivision lutein formula","RxNav Brand Name","835249","RxNav"
"maxzide","RxNav Brand Name","52440","RxNav"
"mayzent","RxNav Brand Name","2121091","RxNav"
"medactive rinse","RxNav Brand Name","1088749","RxNav"
"mederma advanced scar","RxNav Brand Name","1442088","RxNav"
"mederma for kids","RxNav Brand Name","2282011","RxNav"
"mederma pm","RxNav Brand Name","1442976","RxNav"
"mederma stretch mark therapy","RxNav Brand Name","1483137","RxNav"
"medi-derm","RxNav Brand Name","1099928","RxNav"
"medi-derm with lidocaine","RxNav Brand Name","1357984","RxNav"
"medi-lyte","RxNav Brand Name","1090846","RxNav"
"medicaine sting","RxNav Brand Name","1094737","RxNav"
"medicasp","RxNav Brand Name","2610991","RxNav"
"medicone","RxNav Brand Name","603926","RxNav"
"medicone hemorrhoidal","RxNav Brand Name","864086","RxNav"
"mediplast","RxNav Brand Name","1098581","RxNav"
"medrol","RxNav Brand Name","202702","RxNav"
"medrox","RxNav Brand Name","1086412","RxNav"
"mekinist","RxNav Brand Name","1425105","RxNav"
"mektovi","RxNav Brand Name","2049128","RxNav"
"melatonex","RxNav Brand Name","1245031","RxNav"
"melfiat","RxNav Brand Name","224912","RxNav"
"meloxidyl","RxNav Brand Name","1439977","RxNav"
"meloxivet","RxNav Brand Name","2621702","RxNav"
"menactra","RxNav Brand Name","596702","RxNav"
"menest","RxNav Brand Name","218309","RxNav"
"menopur","RxNav Brand Name","753987","RxNav"
"menostar","RxNav Brand Name","545273","RxNav"
"menquadfi","RxNav Brand Name","2360584","RxNav"
"mentax","RxNav Brand Name","218315","RxNav"
"menthac arthritis cream with capsaicin","RxNav Brand Name","218316","RxNav"
"mentholatum","RxNav Brand Name","1042664","RxNav"
"menveo","RxNav Brand Name","901515","RxNav"
"mephyton","RxNav Brand Name","218324","RxNav"
"mepron","RxNav Brand Name","114972","RxNav"
"mepsevii","RxNav Brand Name","1989824","RxNav"
"merilog","RxNav Brand Name","2705734","RxNav"
"mesnex","RxNav Brand Name","218330","RxNav"
"mestinon","RxNav Brand Name","203001","RxNav"
"metacam","RxNav Brand Name","1086708","RxNav"
"metadate","RxNav Brand Name","594111","RxNav"
"metamucil","RxNav Brand Name","6802","RxNav"
"metamucil clear & natural","RxNav Brand Name","984073","RxNav"
"methadose","RxNav Brand Name","152751","RxNav"
"methagual","RxNav Brand Name","1088954","RxNav"
"methergine","RxNav Brand Name","227555","RxNav"
"methitest","RxNav Brand Name","541521","RxNav"
"methylin","RxNav Brand Name","261572","RxNav"
"metopirone","RxNav Brand Name","203002","RxNav"
"metozolv","RxNav Brand Name","863583","RxNav"
"metrocream","RxNav Brand Name","218343","RxNav"
"metrogel","RxNav Brand Name","202869","RxNav"
"metrolotion","RxNav Brand Name","218345","RxNav"
"metvixia","RxNav Brand Name","744988","RxNav"
"mexsana","RxNav Brand Name","1294099","RxNav"
"mg 217 psoriasis","RxNav Brand Name","218148","RxNav"
"mg plus protein","RxNav Brand Name","602859","RxNav"
"mg217 psoriasis coal tar","RxNav Brand Name","1721267","RxNav"
"mg217 psoriasis salicylic acid","RxNav Brand Name","1744037","RxNav"
"mi-acid gas relief","RxNav Brand Name","603285","RxNav"
"miacalcin","RxNav Brand Name","218351","RxNav"
"micaderm","RxNav Brand Name","864092","RxNav"
"micanol","RxNav Brand Name","152975","RxNav"
"micardis","RxNav Brand Name","218353","RxNav"
"micardis-hct","RxNav Brand Name","284780","RxNav"
"micatin","RxNav Brand Name","218354","RxNav"
"miconahex+triz","RxNav Brand Name","2003553","RxNav"
"micort-hc","RxNav Brand Name","758861","RxNav"
"micotil","RxNav Brand Name","541568","RxNav"
"micrell","RxNav Brand Name","1365684","RxNav"
"micrhogam","RxNav Brand Name","204301","RxNav"
"micro-guard","RxNav Brand Name","352771","RxNav"
"midamox","RxNav Brand Name","2595223","RxNav"
"miebo","RxNav Brand Name","2637552","RxNav"
"mielim y mas","RxNav Brand Name","1099282","RxNav"
"mifeprex","RxNav Brand Name","284781","RxNav"
"migergot","RxNav Brand Name","218377","RxNav"
"migranal","RxNav Brand Name","42643","RxNav"
"milantex","RxNav Brand Name","1040045","RxNav"
"milbeguard","RxNav Brand Name","2106983","RxNav"
"milbemite","RxNav Brand Name","545169","RxNav"
"millipred","RxNav Brand Name","795094","RxNav"
"milophene","RxNav Brand Name","2723323","RxNav"
"mineral ice","RxNav Brand Name","218388","RxNav"
"minidrops","RxNav Brand Name","1046284","RxNav"
"minipress","RxNav Brand Name","71515","RxNav"
"miniprin","RxNav Brand Name","847088","RxNav"
"minivelle","RxNav Brand Name","1356974","RxNav"
"minocin","RxNav Brand Name","152056","RxNav"
"minolira","RxNav Brand Name","1941484","RxNav"
"mintox plus","RxNav Brand Name","218395","RxNav"
"miochol","RxNav Brand Name","81941","RxNav"
"miostat","RxNav Brand Name","991603","RxNav"
"miplyffa","RxNav Brand Name","2694289","RxNav"
"mirafast","RxNav Brand Name","2705605","RxNav"
"miralax","RxNav Brand Name","261575","RxNav"
"mirapex","RxNav Brand Name","218402","RxNav"
"mirataz","RxNav Brand Name","2049252","RxNav"
"mircera","RxNav Brand Name","1591957","RxNav"
"mirena","RxNav Brand Name","152061","RxNav"
"mirvaso","RxNav Brand Name","1436954","RxNav"
"mitigare","RxNav Brand Name","1550941","RxNav"
"mitigo","RxNav Brand Name","2055303","RxNav"
"mitosol","RxNav Brand Name","1244554","RxNav"
"miudella","RxNav Brand Name","2724424","RxNav"
"mnexspike 2025-2026","RxNav Brand Name","2722656","RxNav"
"mobic","RxNav Brand Name","152699","RxNav"
"mobisyl","RxNav Brand Name","1101833","RxNav"
"moderiba","RxNav Brand Name","1486192","RxNav"
"modeyso","RxNav Brand Name","2721200","RxNav"
"modulis","RxNav Brand Name","2689922","RxNav"
"moisture eyes pm","RxNav Brand Name","606031","RxNav"
"moisturel therapeutic","RxNav Brand Name","1146125","RxNav"
"moistureworx","RxNav Brand Name","1044453","RxNav"
"molecular af","RxNav Brand Name","1362938","RxNav"
"mollifene","RxNav Brand Name","218421","RxNav"
"mometamax","RxNav Brand Name","1666825","RxNav"
"mometamax single","RxNav Brand Name","2713306","RxNav"
"mometavet","RxNav Brand Name","2675485","RxNav"
"mondoxyne","RxNav Brand Name","1666093","RxNav"
"monistat","RxNav Brand Name","358859","RxNav"
"monistat care","RxNav Brand Name","1991418","RxNav"
"monistat itch relief","RxNav Brand Name","1190613","RxNav"
"monistat simple therapy","RxNav Brand Name","1661172","RxNav"
"monistat soothing care","RxNav Brand Name","1117395","RxNav"
"monjuvi","RxNav Brand Name","2387339","RxNav"
"monocal","RxNav Brand Name","218431","RxNav"
"monoclate","RxNav Brand Name","1718971","RxNav"
"monodox","RxNav Brand Name","218432","RxNav"
"monoferric","RxNav Brand Name","2274399","RxNav"
"monovisc","RxNav Brand Name","1537003","RxNav"
"morgidox","RxNav Brand Name","1101052","RxNav"
"morning after","RxNav Brand Name","1657612","RxNav"
"mosco corn & callus remover","RxNav Brand Name","218439","RxNav"
"mosco one step corn remover","RxNav Brand Name","1661094","RxNav"
"motazol","RxNav Brand Name","1606022","RxNav"
"motegrity","RxNav Brand Name","2107346","RxNav"
"motofen","RxNav Brand Name","218445","RxNav"
"motpoly","RxNav Brand Name","2637020","RxNav"
"motrin","RxNav Brand Name","202488","RxNav"
"motrin pm","RxNav Brand Name","895656","RxNav"
"mounjaro","RxNav Brand Name","2601734","RxNav"
"movantik","RxNav Brand Name","1551918","RxNav"
"moviprep","RxNav Brand Name","669559","RxNav"
"movodyl","RxNav Brand Name","2598438","RxNav"
"moxatag","RxNav Brand Name","828243","RxNav"
"moxisolv","RxNav Brand Name","2694830","RxNav"
"mozobil","RxNav Brand Name","735381","RxNav"
"mresvia","RxNav Brand Name","2685008","RxNav"
"ms contin","RxNav Brand Name","203354","RxNav"
"mst 600","RxNav Brand Name","762869","RxNav"
"mtx support","RxNav Brand Name","1150288","RxNav"
"mucilin","RxNav Brand Name","2058494","RxNav"
"mucinex","RxNav Brand Name","352777","RxNav"
"mulpleta","RxNav Brand Name","2054990","RxNav"
"multaq","RxNav Brand Name","677229","RxNav"
"multi-delyn","RxNav Brand Name","1090969","RxNav"
"multigen","RxNav Brand Name","802647","RxNav"
"multigen plus","RxNav Brand Name","802648","RxNav"
"multitrace-4","RxNav Brand Name","218482","RxNav"
"multitrace-5","RxNav Brand Name","218486","RxNav"
"multrys","RxNav Brand Name","2568575","RxNav"
"muricin","RxNav Brand Name","1367112","RxNav"
"murine dry eyes","RxNav Brand Name","1314870","RxNav"
"murine ear","RxNav Brand Name","827707","RxNav"
"muro 128","RxNav Brand Name","218492","RxNav"
"muse","RxNav Brand Name","844227","RxNav"
"mutamycin","RxNav Brand Name","204298","RxNav"
"mvasi","RxNav Brand Name","2046141","RxNav"
"mvc-fluoride","RxNav Brand Name","881173","RxNav"
"my choice","RxNav Brand Name","1922754","RxNav"
"my way","RxNav Brand Name","1426876","RxNav"
"myalept","RxNav Brand Name","1491630","RxNav"
"myambutol","RxNav Brand Name","7122","RxNav"
"mycamine","RxNav Brand Name","583520","RxNav"
"mycapssa","RxNav Brand Name","2380612","RxNav"
"mycinaire","RxNav Brand Name","1147530","RxNav"
"mycinette sore throat spray","RxNav Brand Name","218505","RxNav"
"mycitracin plus pain reliever","RxNav Brand Name","93372","RxNav"
"mycobutin","RxNav Brand Name","227450","RxNav"
"mycocide ns","RxNav Brand Name","753319","RxNav"
"mydayis","RxNav Brand Name","1927611","RxNav"
"mydcombi","RxNav Brand Name","2638482","RxNav"
"mydfrin","RxNav Brand Name","218512","RxNav"
"mydriacyl","RxNav Brand Name","203811","RxNav"
"myfembree","RxNav Brand Name","2556803","RxNav"
"myfortic","RxNav Brand Name","579570","RxNav"
"myhelper","RxNav Brand Name","1292444","RxNav"
"myhibbin","RxNav Brand Name","2684846","RxNav"
"myleran","RxNav Brand Name","203010","RxNav"
"mylicon","RxNav Brand Name","218528","RxNav"
"mylicon children's","RxNav Brand Name","1999196","RxNav"
"mylotarg","RxNav Brand Name","261585","RxNav"
"myobloc","RxNav Brand Name","284792","RxNav"
"myoflex","RxNav Brand Name","224897","RxNav"
"myogesic-cs","RxNav Brand Name","1189157","RxNav"
"myorisan","RxNav Brand Name","1242606","RxNav"
"myqorzo","RxNav Brand Name","2731475","RxNav"
"myrbetriq","RxNav Brand Name","1300792","RxNav"
"mysoline","RxNav Brand Name","203011","RxNav"
"mytesi","RxNav Brand Name","1806873","RxNav"
"myxredlin","RxNav Brand Name","2179745","RxNav"
"n ice with vitamin c","RxNav Brand Name","218556","RxNav"
"n'ice","RxNav Brand Name","218554","RxNav"
"na-zone","RxNav Brand Name","1945202","RxNav"
"nabi-hb","RxNav Brand Name","261588","RxNav"
"nafrinse","RxNav Brand Name","352784","RxNav"
"naftin","RxNav Brand Name","218564","RxNav"
"naglazyme","RxNav Brand Name","584219","RxNav"
"nalfon","RxNav Brand Name","203313","RxNav"
"nalocet","RxNav Brand Name","2045495","RxNav"
"namenda","RxNav Brand Name","405206","RxNav"
"namzaric","RxNav Brand Name","1602583","RxNav"
"naphcon a","RxNav Brand Name","218598","RxNav"
"naprelan","RxNav Brand Name","218599","RxNav"
"naprosyn","RxNav Brand Name","203012","RxNav"
"narcan","RxNav Brand Name","197117","RxNav"
"nardil","RxNav Brand Name","203799","RxNav"
"naropin","RxNav Brand Name","134802","RxNav"
"nasacort","RxNav Brand Name","153239","RxNav"
"nasadrops","RxNav Brand Name","1313878","RxNav"
"nasalcrom","RxNav Brand Name","203441","RxNav"
"nascobal","RxNav Brand Name","262128","RxNav"
"nasonex","RxNav Brand Name","153376","RxNav"
"nasop","RxNav Brand Name","542384","RxNav"
"nasopen pe","RxNav Brand Name","1360728","RxNav"
"nasopro 24","RxNav Brand Name","1872962","RxNav"
"natacyn","RxNav Brand Name","202743","RxNav"
"natesto","RxNav Brand Name","1543191","RxNav"
"natpara","RxNav Brand Name","1602024","RxNav"
"natroba","RxNav Brand Name","1085817","RxNav"
"nature-throid","RxNav Brand Name","352792","RxNav"
"navelbine","RxNav Brand Name","53557","RxNav"
"naxcel","RxNav Brand Name","1421030","RxNav"
"nayzilam","RxNav Brand Name","2173495","RxNav"
"nebupent","RxNav Brand Name","218646","RxNav"
"nebusal","RxNav Brand Name","1146214","RxNav"
"neffy","RxNav Brand Name","2693443","RxNav"
"nembutal","RxNav Brand Name","204354","RxNav"
"nemex","RxNav Brand Name","1006856","RxNav"
"nemluvio","RxNav Brand Name","2691317","RxNav"
"neo-polycin","RxNav Brand Name","1117087","RxNav"
"neo-polycin hc","RxNav Brand Name","1116151","RxNav"
"neo-predef","RxNav Brand Name","1551413","RxNav"
"neo-synalar","RxNav Brand Name","1542990","RxNav"
"neo-synephrine","RxNav Brand Name","204346","RxNav"
"neo-synephrine 12 hour","RxNav Brand Name","218667","RxNav"
"neobenz micro","RxNav Brand Name","615959","RxNav"
"neobenz micro wash","RxNav Brand Name","995355","RxNav"
"neoprofen","RxNav Brand Name","637194","RxNav"
"neoq10","RxNav Brand Name","1539260","RxNav"
"neoral","RxNav Brand Name","202817","RxNav"
"neova complex hq plus","RxNav Brand Name","1241488","RxNav"
"neovet","RxNav Brand Name","1366647","RxNav"
"nereus","RxNav Brand Name","2739512","RxNav"
"nerlynx","RxNav Brand Name","1940649","RxNav"
"nesacaine","RxNav Brand Name","225031","RxNav"
"nesina","RxNav Brand Name","1368007","RxNav"
"neuac","RxNav Brand Name","1540242","RxNav"
"neulasta","RxNav Brand Name","353501","RxNav"
"neumega","RxNav Brand Name","139993","RxNav"
"neupogen","RxNav Brand Name","227304","RxNav"
"neupro","RxNav Brand Name","707892","RxNav"
"neurontin","RxNav Brand Name","196498","RxNav"
"neut brand of sodium bicarbonate","RxNav Brand Name","218708","RxNav"
"neutracare","RxNav Brand Name","657614","RxNav"
"neutragard","RxNav Brand Name","880918","RxNav"
"neutramaxx","RxNav Brand Name","1191711","RxNav"
"neutraphor","RxNav Brand Name","1044929","RxNav"
"neutraphorus rex skin protectant","RxNav Brand Name","1361688","RxNav"
